index,track_id,artists,album_name,track_name,track_genre
21375,621ULqVzOVNajx6uO4IjiE,Maglore,Todas As Bandeiras,Me Deixa Legal,r-n-b
21376,2aaClnypAakdAmLw74JXxB,Sepultura,Metal,Arise,r-n-b
21377,5toSzfFqh7gfTLGWW3Z8Zv,Rita Lee;Roberto De Carvalho,Rita Lee,Doce Vampiro,r-n-b
21378,5zPrkIBCahGDjwbpNnSImg,anirap,Futuro no Olhar (Katakuri),Futuro no Olhar (Katakuri),r-n-b
21379,5S0yacsFpFnsZH2Kh4r4Zu,Dion,Fiesta temática 60s,Somebody Nobody Wants,r-n-b
21380,7gUgDucWxwsrnNGN43MZcu,Kid Abelha,Acústico (Live),No Seu Lugar - Ao Vivo,r-n-b
21381,4Yr6wkOQPOOEpiGdGI34cl,Jota Quest,Tempos Modernos (Estúdio),Tempos Modernos - Estúdio,r-n-b
21382,4ewcgtlObYccblWuAxMUqz,Frejat,Amor pra Recomeçar,Homem não chora,r-n-b
21383,57uVLvxN3mK6k5oVLIngBq,Lulu Santos,Focus - O Essencial de Lulu Santos,O Descobridor dos Sete Mares,r-n-b
21384,7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,r-n-b
21385,5CkhGGuCO3r8Tv9dqYM2af,Nenhum De Nós,Extraño,Sobre o Tempo,r-n-b
21386,4WxB3DitRDB6LUaofMZXOj,Legião Urbana,Legião Urbana 30 Anos,Teorema,r-n-b
21387,498lVXBqGg7t1GIVAAlhG9,Legião Urbana,Legião Urbana 30 Anos,O Reggae,r-n-b
21388,5PJ8TxMAXO0BR5fBJc3OX7,Judah & the Lion,Alternative Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),r-n-b
21389,66073TiPtbCattnpSkyuKq,Somos Nós A Justiça,Se Tu Lutas Tu Conquistas,Se Tu Lutas Tu Conquistas,r-n-b
21390,4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,r-n-b
21391,2nrqCvsHTendQmjtTB1SxS,Jota Quest,Jota Quest - Rio de Janeiro - 28/01/2005,Do Seu Lado - Ao Vivo,r-n-b
21392,0WrxJn5wWUgU9U2gY0khWf,Barão Vermelho,Balada MTV,Puro êxtase,r-n-b
21393,6RPujWkce7CnkisE9Xpppp,Engenheiros Do Hawaii,O Papa É Pop,O Papa é Pop,r-n-b
21394,5V7c3vhgVN0VXJrRfAAcp8,Ultraje a Rigor,18 Anos Sem Tirar,Nós Vamos Invadir Sua Praia,r-n-b
21395,02j3P5NLtFH34LVPLHLk5s,Maneva,#Somosmaneva,Minha Tristeza,r-n-b
21396,2RWApboy1wKHMeLD6KlFI9,Manoella Torres,La Gran Colección del 60 Aniversario CBS - Manoella Torres,Que Me Perdone Tu Señora,r-n-b
21397,3oUei2Bw7DZUaTo55Rsz6q,Mariano Barba,"Gold Collection, Vol. 1",Otra Vez Dos Corazones,r-n-b
21398,4aUsqDkhFNG0IADV9SkaSY,Estela Nuñez,Estela Nuñez... Sus Primeras E Inolvidables Grabaciones,Una Lágrima (Una Lacrima),r-n-b
21399,3idqrJWsonNKPOvCbwSW6f,Valentín Elizalde,Las Bandas Románticas,Volveré A Amar,r-n-b
21400,3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),End Of The Road,r-n-b
21401,52HAHV1j93s5B8GoTNI7DJ,Roy Orbison,The Essential Roy Orbison,"Oh, Pretty Woman",r-n-b
21402,2ln8TMs7T1zEctVoifIXjj,Clarice Falcão,Problema Meu,Vinheta,r-n-b
21403,1wNdGz7BlB9kH5lDc1eLLb,Lil Tjay,Goin Up,Goin Up,r-n-b
21404,25GyyK9CyZRiDCsPY51fIT,Lil Tjay;Fivio Foreign;Kay Flock,Not In The Mood (feat. Fivio Foreign & Kay Flock),Not In The Mood (feat. Fivio Foreign & Kay Flock),r-n-b
21405,5ieBgO4gfBMpZrtJ8Iat7R,Agnes Nunes;Neo Beats,Menina Mulher,Vish,r-n-b
21406,1HUXo7tsJsoaxstbUl6wBy,7 Minutoz,Jinchuuriki,Vale Do Fim,r-n-b
21407,2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,r-n-b
21408,33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,r-n-b
21409,7lNcGFFAqu5CLB1MU7jbST,Sabotage;DJ Cia,Sabotage,País da Fome: Homens Animais,r-n-b
21410,584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,r-n-b
21411,5kxMnTTT1CMmE4VFxitybl,Flora Matos,FLORA DE CONTROLE,17 MINA,r-n-b
21412,3m2FNr5FlOyf94Slpae7vy,Lulu Santos,O Último Romântico,O último romântico,r-n-b
21413,5iSlAizREe6tmItzcUNsko,7 Minutoz,Rap do Omni-Man: Olhem pro Céu (Nerd Hits),Rap do Omni-Man: Olhem pro Céu (Nerd Hits),r-n-b
21414,0c8GzzMZ2ua7ybYhZvp9wX,Jota Quest,Jota Quest,Encontrar Alguém,r-n-b
21415,4UWDiBISWABN9nPmEJgG1I,Dr. Silvana & Cia.,Dr. Silvana & Cia,Serão Extra,r-n-b
21416,679WNDJNeWz3tvO4ffrDqA,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Monstro invisível - Ao vivo,r-n-b
21417,1EE5SUPzv0K9sgIOSgaiNv,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vários holofotes - Ao vivo,r-n-b
21418,0Q24mg3fSrFI12AIqF43JL,Frejat,Dose Dupla Frejat,Segredos,r-n-b
21419,6tisytwaOaBA4CAZPPdlFP,Baby Do Brasil,Geração Pop,Menino do Rio,r-n-b
21420,7ed2Ed5z0vMM4bqnZpWKK6,Big Up,Uni-Versos,Eleva,r-n-b
21421,1k5HnfVKalxb8lt0RJ5xka,"Sergio Vega ""El Shaka""",Recordando A El Shaka,Disculpe Usted,r-n-b
21422,6BXz5aIbAqHT75w5z3hG3u,Maneva,Tudo Vira Reggae (Ao Vivo),Eu Te Devoro - Ao Vivo,r-n-b
21423,5Bo0ayLXkp6ttsjCWJvOHJ,Fresno,Redenção,Uma Música,r-n-b
21424,2bzOiMxPh7D8KAiWR9e41a,Lulu Santos,Focus - O Essencial de Lulu Santos,Toda Forma de Amor,r-n-b
21425,0xaKeBp5xP2o0fsPr9iDDH,Legião Urbana,As Quatro Estações,Sete Cidades,r-n-b
21426,1ONnn6GrKQoGuHUYQ3eTyv,João Penca E Seus Miquinhos Amestrados,Hot 20 - João Penca e Seus Miquinhos Amestrados,Lágrimas de Crocodilo,r-n-b
21427,0PnOZo90GANTX2gFRiqUn7,Valentín Elizalde,17 Exitos en Honor a Mi Padre,Esta Cobardía,r-n-b
21428,6bzWr3EpSEolVwlbLk58il,Jane's Addiction,Maintain Your Mojo,Mountain Song,r-n-b
21429,6wyrC6ockDrREoAxiV0qm7,El Coyote Y Su Banda Tierra Santa,Escuela de la Vida,Ataca y Atrapa,r-n-b
21430,6DCDSMe7pvGeK5J9a9OoIo,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 1),Zé Ninguém,r-n-b
21431,1nq949J6RDPrlBkTXrhqnx,Frejat,Só as Melhores do Pop Rock Brasileiro,Segredos,r-n-b
21432,6NthJCbsfFFrTK2OYZTRCp,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Ciúme,r-n-b
21433,6oVb4W2lN3MxElztZx6mCj,Jota Quest,Acústico Jota Quest,Morrer de Amor - Acústico,r-n-b
21434,1MUSDyEOKOeVLV9Xdfgntr,Martha Reeves & The Vandellas,On air 70's Hits,Dancing In The Street - Stereo,r-n-b
21435,0AzFuoLpUvehCep7QZNLzj,Barão Vermelho,Balada MTV,Enquanto ela não chegar,r-n-b
21436,0Dsj4OiiWw4WkgbAkQaMY1,Jorge Muñiz,Sucesos Musicales (with María del Sol),La Otra Parte de Ti - Complimenti,r-n-b
21437,076sWQZiNFZq605udzIw8N,Martha Reeves & The Vandellas,60s Christmas Party,(Love Is Like A) Heat Wave - Single Version,r-n-b
21438,6zDxgOmXuDG5AFQYQGb6XF,Joan Sebastian,En Vivo En La México,Juliantla - En Vivo,r-n-b
21439,07fmj8lM9DRK3XpSQ9yDU2,Fidel Rueda,No Puedo Perdonarte,Y Tu Que Harias,r-n-b
21440,7qubRAWtXlhLkrHPRyLhjj,Maneva,Tudo Vira Reggae (Ao Vivo),"Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê) - Ao Vivo",r-n-b
21441,1Sdq78nETKvbdZazIfx70O,Maneva,Tudo Vira Reggae (Ao Vivo),Péssimo Negócio - Ao Vivo,r-n-b
21442,0TsaZiBZQrnRv7evhnSNd5,Joan Sebastian,Mis Nuevas Baladas,Pirata,r-n-b
21443,5kX2eRxwNj8DNa5eonHZ1D,Maneva,Tudo Vira Reggae (Ao Vivo),Epitáfio - Ao Vivo,r-n-b
21444,77WQrnphsSnSxyQElfqvbg,Banda Cuisillos,Vive y Déjame Vivir,Vive Y Déjame Vivir,r-n-b
21445,7rDQqna9nGhRGJWsF4Vc5p,Banda Cuisillos,Mas Allá De La Nada,Adicto,r-n-b
21446,6n1vYUIisGSlawZTVgy2Po,Biquini Cavadão,Me Leve Sem Destino (Ao Vivo),Quando Eu Te Encontrar - Ao Vivo,r-n-b
21447,4hFjUsE7zmtCk8SFUtm6VQ,Joan Sebastian,Joan Sebastian con Tambora,El Charro Viejo,r-n-b
21448,0a4V1n4LCfQJAAjLtiGISW,Julio Preciado;Chuy Lizarraga,25,Como el Primer Día,r-n-b
21449,51FpZbIYAtkWtbFzZVLxUk,Wilson Pickett,Thanksgiving Party,In the Midnight Hour,r-n-b
21450,0Q2YGyMeeZMAvzebtxoQ5f,Crystal Castles,Crystal Castles,Vanished,r-n-b
21451,0SsYlkXxZ5vkWOTsKxMfMz,Ricky Nelson,Ricky Sings Again (Expanded Edition / Remastered),Lonesome Town,r-n-b
21452,2NVXBBbO4xGO851zrMfCFi,Sleepy Hallow;Alborosie,2 Mins of Pain (feat. Alborosie),2 Mins of Pain (feat. Alborosie),r-n-b
21453,6A4hgJdwriera4WSUl4moW,Sheff G;Sleepy Hallow,One and Only,Weight On Me,r-n-b
21454,3feHro11zldHX6lVbJkkfd,Enygma Rapper,???%,???%,r-n-b
21455,2AlYncTpVHKwHb55F9lF6O,Sleepy Hallow;Fousheé,Sleepy Hallow Presents: Sleepy For President,Deep End Freestyle,r-n-b
21456,74CkeJ0vYYTdQImnaLy759,Tungevaag;Kid Ink;Brennan Heart,Ride With Me (feat. Kid Ink) [Brennan Heart Remix],Ride With Me (feat. Kid Ink) - Brennan Heart Remix,r-n-b
21457,33Yl7zo5qhJXgvO4VsAQTs,Maria Bethânia,Mar De Sophia,Canto de Oxum / Inscrição,r-n-b
21458,1tfZtA15BfJHQTUy3dqTKC,The Foundations,Baby Now That I've Found You,Build Me Up Buttercup,r-n-b
21459,6q6zmOARk8moaflhyCfso5,7 Minutoz,Jinchuuriki,Shippuden,r-n-b
21460,0lCfJ4xyNBbvd7PV6kzA1s,7 Minutoz,Rap Do Tanjiro: Filho Do Sol (Nerd Hits),Rap Do Tanjiro: Filho Do Sol (Nerd Hits),r-n-b
21461,1yjoYVyZPEg4KFigY56ExT,Esteban Tavares,¡Adios Esteban!,Segunda-Feira,r-n-b
21462,5r0x87jwTbkVjA3FQNOykz,Maneva;Gabriel Elias,Corre Pro Meu Mar,Corre Pro Meu Mar,r-n-b
21463,23GR9nkuwM0at7aJmHhBrg,MHRAP,Ninja Descolado 2,Ninja Descolado 2,r-n-b
21464,0UQor28BlM3xdKQGAwPPyP,Frejat,Cartas e Versos,Cartas e Versos,r-n-b
21465,0mW4qfi2vus7qErr9jAeFJ,BaianaSystem,Duas Cidades,Duas Cidades,r-n-b
21466,76geM1DVJlXjlXZtmkEjPN,anirap,Eu Sou Perfeito (Soldier Boy),Eu Sou Perfeito (Soldier Boy),r-n-b
21467,60JUAZcxvMmtkaRsjz73X8,Capital Inicial,Independência,Independência,r-n-b
21468,03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,r-n-b
21469,1kJ6btG5HwSI1S2sBUvUvI,Leoni,Leoni - Ao Vivo,Os Outros - Ao Vivo,r-n-b
21470,418OrMDXzoHxieAIKD4tBO,Lobão,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo (Deluxe Version)",Me Chama (Deluxe Version),r-n-b
21471,2WjLc16JdLH2V6FMk8VFsZ,João Penca E Seus Miquinhos Amestrados,Hot 20 - João Penca e Seus Miquinhos Amestrados,Popstar,r-n-b
21472,2NrSTMKBB6X4cMk7AUmpLA,Kid Abelha,Acústico (Live),Grand' Hotel - Ao Vivo,r-n-b
21473,6RJ1V6qO8J8Spxo5jsC4wO,O Rappa,Nunca Tem Fim (Standard),Fronteira (D.U.C.A.),r-n-b
21474,57T6t8FXI1qU5ObBTNiXuy,Banda Cuisillos,Banda Cuisillos,Decide,r-n-b
21475,0YDQpShCechcqniNUwj05e,Skank,Maquinarama,Canção Noturna,r-n-b
21476,4nR3XZ882HTOmXkRPbrgzA,Legião Urbana,As Quatro Estações,Eu Era Um Lobisomem Juvenil,r-n-b
21477,0sL3zN9Gce1Xsq1ypFh1zF,Kid Abelha,Acústico (Live),Fixação - Ao Vivo,r-n-b
21478,4s7Me2OrjR7tIeeiWmZnK5,Kid Abelha,Geração Anos 80,Pintura íntima,r-n-b
21479,5jlWc3WmSTZ73RNmCqCQP3,Alberto Vazquez;Manolo Muñoz,Rancheras Inmortales,Animas Que No Amanezca,r-n-b
21480,7yLysy4GtqecVYpC773q7g,Legião Urbana,A Tempestade,1° De Julho,r-n-b
21481,63QharyMHvx3yteCyRnkii,Fresno,Redenção,Redenção,r-n-b
21482,5lNsWVHFmthAxTw3IwetrD,Mariano Barba,Exitos De Mariano Barba,Y Nos Dieron Las Diez,r-n-b
21483,7asucfVh7xocyQ5b4ay1nR,Biquini Cavadão,Ao Vivo,Quanto Tempo Demora um Mês,r-n-b
21484,4tjXsHj3H4RYPd0vGHmACg,Valentín Elizalde,Flor de Capomo,Flor de Capomo,r-n-b
21485,6AiSx2D70Z5aFCHXWM1by7,Banda Cuisillos,Banda Cuisillos,Mi Mejor Amiga,r-n-b
21486,7yaAq7FKFtjrndst1JTNoA,Sempre Livre,Avião De Combate,Eu Sou Free,r-n-b
21487,2sEp03fW8xsi3G6mln9GJo,Capital Inicial,Rosas e Vinho Tinto,Quatro Vezes Você,r-n-b
21488,6Uc1DKzdj0Xy3cF3GxXib6,Edwin Luna y La Trakalosa de Monterrey,La Banda Grande de la Sultana del Norte,Tres Disparos,r-n-b
21489,68Lpc1gRqriMhm88ywfjB8,Jota Quest,De Volta Ao Planeta,Sempre Assim,r-n-b
21490,3TAxLyCtWcLqPBVE1rtj6k,Legião Urbana,O Descobrimento Do Brasil,Vamos Fazer Um Filme,r-n-b
21491,4GYgRE5xx0GrBOiUdz6HTq,Leoni,Leoni - Ao Vivo,Alice (Não Me Escreva Aquela Carta de Amor) / Conspiração Internacional - Ao Vivo,r-n-b
21492,4KzSlU2JAYba5hhpIkkfGo,Maneva,Tudo Vira Reggae (Ao Vivo),O Vento - Ao Vivo,r-n-b
21493,5upbYedO0GhVf7wOMcj2Lk,Maneva,Tudo Vira Reggae (Ao Vivo),Morena - Ao Vivo,r-n-b
21494,4jLVOcizOi34FZryboYa9R,Biquini Cavadão,Ao Vivo,Timidez,r-n-b
21495,5Y3zAn140bNDc1IZZBDc4l,Edwin Luna y La Trakalosa de Monterrey;Pancho Uresti,La Banda Grande de la Sultana del Norte,Adicto a la Tristeza (feat. Pancho Uresti),r-n-b
21496,3i6xeml3q8eD0LT3dOy3VQ,Joan Sebastian;José Manuel Figueroa II,Grandes Duetos,Juanita (Flor De Walamo) - En Vivo,r-n-b
21497,50ryecGe7GwSIICiReKbP1,Raul Seixas,A Arte De Raul Seixas,O Trem Das 7,r-n-b
21498,6ZUtg3ihWxuWGFVrEaPzRd,Joan Sebastian,Norteño,Quiéreme,r-n-b
21499,7xOCvDwHnRvSdLtPKbROSf,Barão Vermelho,iCollection - Barão Vermelho,Amor meu grande amor,r-n-b
21500,7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,r-n-b
21501,4w7lBzX0EcDuy8tQLQvjC2,Conway the Machine;Ludacris;JID,La Maquina,Scatter Brain (feat. Ludacris & JID),r-n-b
21502,4pq5g8DHg6lX7gDqu4OGlg,Luccas Carlos;Vitão,NADA FÁCIL,NADA FÁCIL,r-n-b
21503,3Ddny34bFoYBb8dIGq5lwp,Lil Tjay;Fivio Foreign;Pop Smoke,State of Emergency,Zoo York (feat. Fivio Foreign & Pop Smoke),r-n-b
21504,6MTd61g9zq6CB1FnJydjEb,The Archies,Everything's Archie,Sugar Sugar,r-n-b
21505,7KFV09JUeoWlKei8kpy530,Sabotage;Quincas Moreira,Originals Demo (2002),País da Fome,r-n-b
21506,7sJ0VFD8RTibWzn8oBUhzW,Flora Matos;Stereodubs,Flora Matos Vs. Stereodubs,Esperar o Sol,r-n-b
21507,1VQHF03BhuF6MdeGe0uz6P,MHRAP;7 MinutoZ,Os Mais Brabos De Konoha,Os Mais Brabos De Konoha,r-n-b
21508,55zqxtL3MyLjdQxygk02i9,anirap,Hashira do Vento (Sanemi Shinazugawa),Hashira do Vento (Sanemi Shinazugawa),r-n-b
21509,1nS8PR4EyWI6rLiCfAGlT6,Legião Urbana,Mais Do Mesmo,Vento No Litoral,r-n-b
21510,2XK1S04Sdb2XNq4OtH6Xtl,7 Minutoz;Sid;Rod 3030,Jogador Número 1,Jogador Número 1,r-n-b
21511,0EQc8pPwPTXxcXPzDjjmEq,Maria Bethânia,The Essential Maria Bethânia,Onde Estará O Meu Amor,r-n-b
21512,2VQ66m1O2NELSZ5d5a4aMQ,"Sergio Vega ""El Shaka""",Me Gusta Estar Contigo,El Terrón,r-n-b
21513,5vn0OLU5oirXcxhpV4qcwV,Herva Doce,Série 2 em 1 - Herva Doce,Amante Profissional,r-n-b
21514,3L6EOy5OG9JetMXAbEJQu9,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Fininho da vida - Ao vivo,r-n-b
21515,249e2fS064cOwvWXm4JU28,Big Up,Uni-Versos,Sinta,r-n-b
21516,2HXP76Wr3Cj2MlUQVa80Zi,Maneva,8 Anos (Ao Vivo),Vem Ver (Ao Vivo),r-n-b
21517,2ddwKpw2SS5tEbREk2UrVt,Projota,3Fs (Ao Vivo / Deluxe Version),Samurai - Ao Vivo,r-n-b
21518,532WuZy5kwDhU8iNUbLKQK,Charlie Brown Jr.,Imunidade Musical,Pra Não Dizer Que Não Falei Das Flores,r-n-b
21519,4SrO6ntXp141rzHKIpSlYq,Banda Rancho Viejo De Julio Aramburo La Bandononona,Volver da Flojera,Volver da Flojera,r-n-b
21520,3Suli2OnPcXOOH8z2sR2pu,Charlie Brown Jr.,Acústico (Ao Vivo),Charlie Brown Jr - Ao Vivo,r-n-b
21521,48LSzryqsS0K3oNJKwBtEP,Charlie Brown Jr.,Bocas Ordinárias,Somos Poucos Mas Somos Loucos,r-n-b
21522,3vN6KN471yverVBYT19MGA,Raimundos,Nana neném / Reggae do manêro,Reggae do manêro,r-n-b
21523,24qot8Zn3CZ88z5ZS2EMds,Maneva,Acústico Na Casa Do Lago (Acústico / Ao Vivo),Saudades Do Tempo - Acústico / Ao Vivo,r-n-b
21524,6CKlOEq2vAnjQqPP55xh6G,Legião Urbana,Como É Que Se Diz Eu Te Amo (Ao Vivo / Vol. 2),Pais e Filhos - Ao Vivo,r-n-b
21525,52VgFTD7QmOmAPJZfxnPVK,O Rappa,Rappa-Mundi,Eu quero ver gol - Acústico,r-n-b
21526,52PY3yWCrqfArNo5zHM4Xr,Leoni;Herbert Vianna,Leoni - Ao Vivo,Exagerado - Ao Vivo,r-n-b
21527,2xN6A2Ru5r7gOL8ECeSExi,Blitz,Com Você,Mais Uma De Amor (Geme Geme),r-n-b
21528,19grM3ynkKhJReiydldWPD,Edwin Luna y La Trakalosa de Monterrey,Mi Otro Yo,Me Canse de Amarte,r-n-b
21529,1FGNS493UKaQOSLLy5JBId,Legião Urbana,A Tempestade,Mil Pedaços,r-n-b
21530,6TI4299mWjx2h9yE7Cikm7,Kid Abelha,Educação Sentimental,Lágrimas e chuva,r-n-b
21531,7pwevow9OxZGfvoIwnFoFS,Os Virgulóides,Mundo Rock,Bagulho No Bumba,r-n-b
21532,5YkKpbHgr62AmlkLh2pwDc,O Teatro Mágico,Entrada para Raros (10th Anniversary Edition),O Anjo Mais Velho,r-n-b
21533,2rywMGsAUqyYC5mqCSG46N,Maneva,Tudo Vira Reggae (Ao Vivo),Evidências - Ao Vivo,r-n-b
21534,1iU39tifNECGtzHFRnAliE,Jota Quest;Dado Villa-Lobos;Marcelo Bonfá,Multishow ao Vivo - Jota Quest - Folia & Caos,Tempo Perdido - Ao Vivo,r-n-b
21535,0IVliQIAr5Mj7HL15m5tpp,Titãs,84 94 - Volume 1,Homem primata,r-n-b
21536,0T4qQhsrzS2WpLcv1gYEdO,Banda Cuisillos,Acuérdate de Mi,Es Amor Lo Que Hay En Ti,r-n-b
21537,0bb8X5e0tSxO8in2CSjJGl,Andrew Bird,Alternative Christmas 2022,Christmas In April,r-n-b
21538,50v8t9bmnwyu9iuMNJIIaG,Greensky Bluegrass,Live at Bell's,Road To Nowhere - Live,r-n-b
21539,01p5s1IbneueexPka3Px3O,Charlie Brown Jr.;Marcelo Nova,Música Popular Caiçara: Edição Luxo (Ao Vivo),Coração Satânico - Ao Vivo,r-n-b
21540,7wBB0QYD0AYbhA0Nyjwxqy,Andrew Bird,Acoustic Christmas Campfire,Christmas In April,r-n-b
21541,73IwHIEhnAPKV5kDDBk4Dd,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),Vida Real - Ao Vivo,r-n-b
21542,5vfmOrlgCEioLXdDSN1muC,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Metal Contra As Nuvens - Ao Vivo Em São Paulo / 1999,r-n-b
21543,0ohKYbf2MXFdUZoYyPmELT,Andrew Bird,Acoustic Christmas Campfire,Auld Lang Syne,r-n-b
21544,0jDjl6u73NHr2WhzoeEwQ3,Los Pasteles Verdes,Éxitos Eternos,Mi Amor Imposible,r-n-b
21545,10F7heFOB5AW5YNQdJPKnq,Legião Urbana,Legiao Urbana V,Sereníssima,r-n-b
21546,57IEYAALaT6JW2viwqkcZb,Joan Sebastian,"Tambora, Vol. 2",Mosca Muerta,r-n-b
21547,5cOUrEO1AZEPbKJRRACkWq,Diego Herrera;Edwin Luna;Leandro Ríos;Luis Alfonso Partida El Yaki;Humberto Herrera,Diego Herrera y Sus Amigos - Puras de Caballos,El Cantador,r-n-b
21548,2vCWLIZ7wdJ71KNmpfZWAQ,Joan Sebastian,Joan Sebastian Con Tambora,La Timotea,r-n-b
21549,6RH1tgyOx8OrzPExzCm59Q,Engenheiros Do Hawaii,O Papa É Pop,"O Exército De Um Homem Só, I",r-n-b
21550,2ULQtFHTzUK0DqcqWUlXxw,Lil Tjay;Toosii,Destined 2 Win,Love Hurts (feat. Toosii),r-n-b
21551,5hO76mbTvvaKqpo3EmMb8N,RZO,RZO,Paz Interior,r-n-b
21552,4uu7gKd1PffC7QEMcMk0Ro,Lil Tjay,True 2 Myself,One Take,r-n-b
21553,0S5cs4lAkx99tGjoWS4Jtk,The Platters,The Magic Touch: An Anthology,Only You (And You Alone),r-n-b
21554,7GHf8dQ2wA71wYOuRsQCZP,The Cascades,Rhythm Of The Rain,Rhythm of the Rain,r-n-b
21555,19qLXa8L4asWWbHb1ZQbSr,Terno Rei,Violeta,São Paulo,r-n-b
21556,4jfgUvR8H7QXpVCX87gO1Z,Maria Bethânia,Olho D'Água,Louvação À Oxum,r-n-b
21557,1B7iWaEYug0VqQ3BtyUfve,Enygma Rapper,O Sol e a Lua,O Sol e a Lua,r-n-b
21558,3ow8EuQfDHGThJ7ALXPgIl,Caetano Veloso,Outras Palavras,Lua E Estrela,r-n-b
21559,4KWKrzTYu5e7fcYC7nKUun,Charlie Brown Jr.,Imunidade Musical,I Feel So Good Today,r-n-b
21560,3FAuzzj7jM94XjxHmNq8Yr,Maneva,Tempo de Paz,Mar do Meu Mundo,r-n-b
21561,5pVARXJMB0vwfgdSifKxHa,7 Minutoz,Rap do Killua: Meu Nome Começa com Kill (Nerd Hits),Rap do Killua: Meu Nome Começa com Kill (Nerd Hits),r-n-b
21562,1I5srDBzbbQVUeDErIZXWa,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,r-n-b
21563,4AJSezeHRUJsQGlnhSQDUM,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Cruz de tecido - Ao vivo,r-n-b
21564,505rTU8E2KdQEhzJKyuOaE,Charlie Brown Jr.,"Ritmo, Ritual E Responsa",Direto E Reto Sempre,r-n-b
21565,6I7GpxOjlDzO1Iur14FEfy,Os Paralamas Do Sucesso,Arquivo,Óculos,r-n-b
21566,6ijPGzgs3jqHokPhkhPpMh,Projota;Nando Reis,A Saída Está Dentro,Homens De Bem,r-n-b
21567,2DqSv7RDFWeIVUmmBpYaBc,anirap,O Único Homem no Céu (Capitão Pátria),O Único Homem no Céu (Capitão Pátria),r-n-b
21568,7KRBTvR93d6uh11lTiVgg3,Los Hermanos,Los Hermanos 2019 (Ao Vivo),O Vencedor - Ao Vivo,r-n-b
21569,0ZPl9nB62OHQNMdLphpyps,Charlie Brown Jr.,Imunidade Musical,É Quente,r-n-b
21570,2C0mxR6xHnBjfVRM8iYxUH,Banda Cuisillos,Déjate Llevar,Déjame Entrar,r-n-b
21571,0krrJiog8dCs2JhQxASxFu,Joan Sebastian,15 Éxitos,Hay Un Tren A Las Cinco,r-n-b
21572,1zVNEyeeH2jboWGstEsGT6,Skank,Carrossel,Uma Canção é Pra Isso,r-n-b
21573,5z00b6yYj7hKiE2MCVgeZM,Chuy Lizarraga y Su Banda Tierra Sinaloense,La Parranda De Los Amigos (Vol. 2 / En Vivo),Cinco De Té - En Vivo,r-n-b
21574,68liqwYAr7W5EtDaHgCi9N,La Adictiva,Eso Es La Riqueza,Solo Vete Por Favor,r-n-b
21575,3Woeg6S8vTWmrusakmgoPz,Legião Urbana,Que Pais E Este,Angra Dos Reis,r-n-b
21576,7x4bh40tbYvpN5Gp7fMyts,Ultraje a Rigor,Acústico Mtv,Rebelde Sem Causa - Acústico,r-n-b
21577,1PrFUanL592dZNqwmZmqm6,Leoni,Você Sabe o Que Eu Quero Dizer,Temporada das Flores,r-n-b
21578,59tBqJGkzbe0pz99EU6MIw,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Sereníssima - Ao Vivo Em São Paulo / 1999,r-n-b
21579,10Yob1C4unUkR7kYChPAJs,Legião Urbana,As Quatro Estações,Se Fiquei Esperando Meu Amor Passar,r-n-b
21580,1FqO0g7Qzy9XhSvSJDVHLw,Chuy Lizarraga y Su Banda Tierra Sinaloense,No Es Culpa Tuya,No Es Culpa Tuya,r-n-b
21581,3vNirK8TosxVKYeZoXpIxv,Fresno,Redenção,Polo,r-n-b
21582,1TeCAcxi2v5dHeSdDramNC,Jota Quest,Acústico Jota Quest,Pretty Baby - Acústico,r-n-b
21583,01ACdIbLskndpj7q5pMfh4,Andrew Bird,Chill Christmas Dinner,Christmas In April,r-n-b
